"APPLE 10.9"" iPad Air (2022) - 64 GB, Starlight",569.0,,
"SAMSUNG Galaxy Tab A8 10.5"" Tablet - 32 GB, Pink Gold",219.0,4.5,9.0
"APPLE 8.3"" iPad mini (2021) - 64 GB, Purple",464.0,4.85,41.0
"AMAZON Fire 7 Tablet (2019) - 16 GB, Black",49.99,3.8,328.0
"SAMSUNG Galaxy Tab A8 10.5"" Tablet - 32 GB, Silver",219.0,4.35,31.0
"APPLE 12.9"" iPad Pro (2021) - 128 GB, Silver",954.0,4.8,49.0
"APPLE 8.3"" iPad mini (2021) - 256 GB, Space Grey",589.0,4.8,59.0
"SAMSUNG Galaxy Tab S8 11"" Tablet - 256 GB, Graphite",599.0,,
"AMAZON Fire HD 8"" Kids Tablet (2020) - 32 GB, Pink",139.0,4.55,54.0
"LENOVO Tab M10 10.1"" Tablet - 32 GB, Black",139.0,4.15,1215.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" Tablet - 128 GB, Mystic Black",559.0,4.6,61.0
"LENOVO Tab P11 Plus 4 GB 11"" Tablet - 64 GB, Grey",199.0,4.55,56.0
"APPLE 10.2"" iPad Cellular (2021) - 64 GB, Silver",439.0,,
"APPLE 12.9"" iPad Pro (2021) - 512 GB, Space Grey",1249.0,4.7,55.0
"SAMSUNG Galaxy Tab S8 Plus 12.4"" Tablet - 256 GB, Graphite",779.0,,
"LENOVO Yoga Tab 11 Tablet - 128 GB, Grey",299.0,4.75,22.0
"APPLE 10.9"" iPad Air (2020) - 64 GB, Silver",499.0,4.75,2581.0
"AMAZON Fire HD 8"" Kids Tablet (2020) - 32 GB, Blue",139.0,4.25,67.0
"APPLE 8.3"" iPad mini (2021) - 64 GB, Starlight",459.0,4.6,26.0
"ACER ACTAB1422 10.3"" Tablet - 64 GB, Black",179.0,4.15,19.0
"LENOVO Tab M10 FHD Plus 10.3"" 4G Tablet & EE 20 GB SIM Card Bundle - 64 GB, Grey",179.0,4.0,361.0
"APPLE 8.3"" iPad mini (2021) - 64 GB, Pink",464.0,4.6,20.0
"HUAWEI MatePad T10 9.7"" Tablet - 32 GB, Blue",99.0,3.3,119.0
"SAMSUNG Galaxy Tab A7 Lite 8.7"" 4G Tablet - 32 GB, Silver",149.0,4.1,9.0
"APPLE 11"" iPad Pro (2021) - 256 GB, Silver",812.99,4.8,43.0
"AMAZON Fire HD 10 10.1"" Tablet (2021) - 32 GB, Black",149.0,4.25,165.0
"LENOVO Tab P11 Plus 4 GB 11"" Tablet - 128 GB, Grey",249.0,4.3,49.0
"APPLE 10.9"" iPad Air (2022) - 256 GB, Pink",719.0,,
"APPLE 12.9"" iPad Pro (2021) - 256 GB, Silver",1052.0,4.8,63.0
"AMAZON Fire 7” Kids Tablet (2019) - 16 GB, Blue",99.99,4.3,153.0
"HUAWEI MatePad T10 Kids Edition 9.7"" Tablet - 32 GB, Blue",109.0,3.3,5.0
"APPLE 10.9"" iPad Air (2020) - 256 GB, Space Grey",629.0,4.75,938.0
"AMAZON Fire HD 8"" Kids Pro Tablet (2021) - 32 GB, Doodle",139.0,5.0,6.0
"LENOVO Tab M10 10.3"" Tablet & True Wireless Earbuds Bundle - 32 GB, Grey",129.0,3.65,44.0
"AMAZON Fire HD 10 10.1"" Kids Tablet (2021) - 32 GB, Sky Blue",199.0,3.9,18.0
"SAMSUNG Galaxy Tab A8 10.5"" 4G Tablet - 32 GB, Graphite",259.0,,
"LENOVO Tab M8 Tablet - 32 GB, Grey",119.0,4.35,902.0
"AMAZON Fire HD 10 10.1"" Kids Tablet (2021) - 32 GB, Lavender",199.0,5.0,12.0
"AMAZON Fire HD 8 Tablet (2020) - 32 GB, Black",89.99,4.2,238.0
"APPLE 8.3"" iPad mini (2021) - 256 GB, Purple",599.0,4.75,18.0
"HUAWEI MatePad T10s 4 GB 10.1"" Tablet - 64 GB, Blue",149.0,3.5,29.0
"APPLE 12.9"" iPad Pro Cellular (2021) - 512 GB, Space Grey",1387.0,4.35,11.0
"ACER ACTAB721 7"" Tablet - 16 GB, Grey",69.99,2.9,246.0
"APPLE 10.9"" iPad Air (2020) - 256 GB, Green",649.0,4.75,938.0
"APPLE 12.9"" iPad Pro Cellular (2021) - 256 GB, Space Grey",1149.0,4.75,17.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" Tablet - 64 GB, Mystic Pink",519.0,4.35,19.0
"SAMSUNG Galaxy Tab S8 Ultra 14.6"" Tablet - 256 GB, Graphite",949.0,,
"ASUS VivoBook 13 Slate 13.3"" Tablet - 128 GB eMMC, Black",399.0,2.75,2.0
"AMAZON Fire 7 Tablet with Alexa (2019) - 32 GB, Black",59.99,3.85,151.0
"AMAZON Fire HD 8 Tablet (2020) - 32 GB, Blue",89.99,4.35,146.0
"APPLE 10.9"" iPad Air (2022) - 256 GB, Starlight",719.0,,
"APPLE 10.9"" iPad Air (2020) - 256 GB, Sky Blue",649.0,4.75,938.0
"APPLE 10.9"" iPad Air (2020) - 256 GB, Rose Gold",639.0,4.75,938.0
"SAMSUNG Galaxy Tab A8 10.5"" 4G Tablet - 64 GB, Graphite",289.0,4.4,4.0
"SAMSUNG Galaxy Tab S8 11"" Tablet - 128 GB, Silver",549.0,,
"APPLE 11"" iPad Pro (2021) - 512 GB, Space Grey",1049.0,4.7,23.0
"AMAZON Fire 7 Kids 7"" Tablet (2019) - 16 GB, Pink",99.99,4.35,139.0
"LENOVO Tab M10 FHD Plus 10.3"" Tablet & Smart Charging Station Bundle - 128 GB, Grey",179.0,4.35,52.0
"AMAZON Fire HD 10 Plus 10.1"" Tablet (2021) - 32 GB, Slate",179.0,4.45,49.0
"SAMSUNG Galaxy Tab S8 Plus 12.4"" Tablet - 128 GB, Silver",729.0,,
"APPLE 8.3"" iPad mini Cellular (2021) - 64 GB, Space Grey",599.0,4.9,5.0
"VENTURER Apollo 11 Pro 11.6” Tablet - 32 GB, Black",149.0,3.6,181.0
"AMAZON Fire HD 10"" Kids Pro Tablet (2021) - 32 GB, Doodle",199.0,4.35,6.0
"APPLE 12.9"" iPad Pro (2021) - 512 GB, Silver",1269.0,4.8,20.0
"AMAZON Fire HD 10 10.1"" Tablet (2021) - 32 GB, Lavender",149.0,4.6,60.0
"APPLE 10.9"" iPad Air (2020) - 256 GB, Silver",629.0,4.75,938.0
"LENOVO Tab M10 Plus 10.3"" Tablet - 64 GB, Grey",199.0,4.35,393.0
"SAMSUNG Galaxy Tab S8 11"" 5G Tablet - 128 GB, Graphite",699.0,,
"SAMSUNG Galaxy Tab S7 FE 12.4"" Tablet - 128 GB, Mystic Green",559.0,4.3,19.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" Tablet - 64 GB, Mystic Black",519.0,4.6,61.0
"ACER ATLTE1022 10"" 4G Tablet - 32 GB, Gun Grey",139.0,,
"VENTURER Challenger 10 10.1"" Tablet - 16 GB, Black",89.99,2.35,3.0
"APPLE 11"" iPad Pro Cellular (2021) - 128 GB, Space Grey",899.0,4.8,5.0
"AMAZON Fire HD 10"" Kids Pro Tablet (2021) - 32 GB, Intergalactic",199.0,3.95,17.0
"AMAZON Fire HD 8"" Kids Tablet (2020) - 32 GB, Purple",139.0,4.35,45.0
"AMAZON Fire HD 8 Tablet (2020) - 32 GB, Plum",89.99,4.45,168.0
"ACER ACTAB821 8"" Tablet - 16 GB, Gun Grey",89.99,3.55,170.0
"AMAZON Fire HD 10 10.1"" Tablet (2021) - 32 GB, Denim",149.0,4.45,56.0
"APPLE 11"" iPad Pro (2021) - 512 GB, Silver",1049.0,4.15,6.0
"APPLE 10.9"" iPad Air Cellular (2022) - 256 GB, Space Grey",869.0,,
"LENOVO Tab P11 Pro 6 GB 11.5"" Tablet - 128 GB, Grey",599.0,4.3,59.0
"SAMSUNG Galaxy Tab A8 10.5"" 4G Tablet - 32 GB, Silver",259.0,2.25,2.0
"APPLE 8.3"" iPad mini (2021) - 256 GB, Starlight",574.97,4.8,11.0
"APPLE 11"" iPad Pro Cellular (2021) - 256 GB, Space Grey",999.0,4.85,9.0
"APPLE 10.2"" iPad Cellular (2021) - 256 GB, Silver",579.0,5.0,1.0
"VENTURER Luna Max 14"" Tablet - 64 GB, Grey",249.0,3.0,3.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" 5G Tablet - 128 GB, Mystic Black",629.0,4.5,4208.0
"AMAZON Fire 7 Kids 7"" Tablet (2019) - 16 GB, Purple",99.99,4.15,101.0
"APPLE 10.9"" iPad Air Cellular (2020) - 256 GB, Space Grey",749.0,4.5,24.0
"APPLE 12.9"" iPad Pro Cellular (2021) - 128 GB, Space Grey",1100.0,5.0,11.0
"VENTURER Voyager 7"" Tablet - 16 GB, Black",59.99,0.5,1.0
"SAMSUNG Samsung Galaxy Tab A8 10.5"" 4G Tablet (64 GB, Graphite) & Book Cover (Dark Grey) Bundle",328.0,,
"AMAZON Fire HD 8 Plus Tablet (2020) - 32 GB, Black",109.0,3.9,27.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" Tablet - 128 GB, Mystic Pink",559.0,4.5,24.0
"AMAZON Fire HD 10 10.1"" Tablet (2021) - 32 GB, Olive",149.0,4.35,15.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" Tablet - 64 GB, Mystic Green",519.0,4.55,28.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" 5G Tablet - 64 GB, Mystic Black",584.0,4.85,6.0
"AMAZON Fire HD 8"" Kids Pro Tablet (2021) - 32 GB, Intergalactic",139.0,5.0,3.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" Tablet - 64 GB, Mystic Silver",519.0,4.65,15.0
"APPLE 10.9"" iPad Air Cellular (2022) - 256 GB, Blue",869.0,,
"APPLE 10.9"" iPad Air Cellular (2020) - 64 GB, Rose Gold",619.0,4.25,14.0
"HUAWEI MatePad T10s 4 GB 10.1"" Tablet - 128 GB, Blue",189.0,,
"APPLE 8.3"" iPad mini Cellular (2021) - 256 GB, Space Grey",748.0,4.85,3.0
"SAMSUNG Galaxy Tab S6 Lite 10.4” 4G Tablet - 64 GB, Angora Blue",399.0,4.5,52.0
"SAMSUNG Galaxy Tab A8 10.5"" 4G Tablet - 64 GB, Silver",289.0,2.0,4.0
"SAMSUNG Galaxy Tab A8 10.5"" 4G Tablet (64 GB, Silver) & Book Cover (Dark Grey) Bundle",328.0,,
"APPLE 10.2"" iPad Cellular (2021) - 64 GB, Space Grey",439.0,,
"SAMSUNG Galaxy Tab A8 10.5"" 4G Tablet - 64 GB, Pink Gold",289.0,4.05,8.0
"APPLE 10.9"" iPad Air Cellular (2022) - 256 GB, Purple",869.0,,
"SAMSUNG Galaxy Tab S6 Lite 10.4” 4G Tablet & Galaxy Tab S6 Lite 10.4"" Book Cover Bundle - 64 GB, Angora Blue & Oxford Grey",408.99,,
"AMAZON Fire HD 10 10.1"" Kids Tablet (2021) - 32 GB, Aquamarine",199.0,4.5,13.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" Tablet - 128 GB, Mystic Silver",559.0,4.2,23.0
"APPLE 10.9"" iPad Air Cellular (2022) - 64 GB, Blue",719.0,,
"SAMSUNG Galaxy Tab S8 Plus 12.4"" Tablet - 256 GB, Pink Gold",899.0,,
"APPLE 10.9"" iPad Air Cellular (2020) - 256 GB, Rose Gold",749.0,4.4,8.0
"APPLE 8.3"" iPad mini (2021) - 256 GB, Pink",619.0,4.5,15.0
"SAMSUNG Galaxy Tab S8 Plus 12.4"" 5G Tablet - 128 GB, Graphite",879.0,,
"SAMSUNG Galaxy Tab S8 11"" Tablet - 256 GB, Pink Gold",699.0,,
"APPLE 10.9"" iPad Air Cellular (2022) - 64 GB, Space Grey",719.0,,
"SAMSUNG Galaxy Tab S6 Lite 10.4” Tablet & Galaxy Tab S6 Lite 10.4"" Book Cover Bundle - 64 GB, Oxford Grey",358.99,,
"SAMSUNG Galaxy Tab S8 11"" 5G Tablet - 256 GB, Graphite",749.0,,
"VENTURER Voyager 10 Pro 10.1"" Tablet - 32 GB, Black",119.0,,
"SAMSUNG Galaxy Tab A8 10.5"" 4G Tablet - 32 GB, Pink Gold",259.0,4.75,2.0
"AMAZON Fire HD 8 Plus Tablet (2020) - 64 GB, Black",140.0,4.4,28.0
"SAMSUNG Galaxy Tab S8 Plus 5G 12.4"" Tablet - 256 GB, Graphite",929.0,,
"PEBBLE GEAR Toy Story 4 7"" Kids Tablet - 16 GB",99.99,3.1,5.0
"SAMSUNG Galaxy Tab S8 11"" Tablet - 128 GB, Pink Gold",649.0,,
"APPLE 11"" iPad Pro Cellular (2021) - 512 GB, Space Grey",1192.0,5.0,4.0
"PEBBLE GEAR Disney Mickey & Friends 7"" Kids Tablet - 16 GB",99.99,2.7,5.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" 5G Tablet - 64 GB, Mystic Green",584.0,5.0,3.0
"SAMSUNG Galaxy Tab S6 Lite 10.4” 4G Tablet - 64 GB, Oxford Grey",399.0,4.5,8328.0
"AMAZON Fire HD 8 Tablet (2020) - 64 GB, Black",119.0,4.55,34.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" 5G Tablet - 64 GB, Mystic Pink",589.0,4.65,3.0
"SAMSUNG Galaxy Tab S6 Lite 10.4"" 4G Tablet & 20 GB EE 4G SIM Card Bundle - 64 GB, Angora Blue",399.0,,
"APPLE 8.3"" iPad mini Cellular (2021) - 64 GB, Purple",619.0,4.65,3.0
"AMAZON Fire HD 8 Tablet (2020) - 64 GB, Blue",119.0,4.2,32.0
"VENTURER Voyager 7"" Tablet - 16 GB, Rose Gold",59.99,,
"AMAZON Fire HD 8 Tablet (2020) - 64 GB, Plum",119.0,4.35,36.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" 5G Tablet - 128 GB, Mystic Green",629.0,4.0,1.0
"APPLE 8.3"" iPad mini Cellular (2021) - 256 GB, Starlight",759.0,5.0,2.0
"APPLE 8.3"" iPad mini Cellular (2021) - 64 GB, Pink",619.0,4.0,2.0
"PEBBLE GEAR Frozen 2 7"" Kids Tablet - 16 GB",99.99,3.5,15.0
"SAMSUNG Galaxy Tab S7 FE 12.4"" 5G Tablet - 64 GB, Mystic Silver",589.0,,
"APPLE 8.3"" iPad mini Cellular (2021) - 64 GB, Starlight",619.0,4.5,6.0
"APPLE 10.9"" iPad Air Cellular (2022) - 256 GB, Starlight",869.0,,
"APPLE 8.3"" iPad mini Cellular (2021) - 256 GB, Purple",759.0,5.0,2.0
"APPLE 8.3"" iPad mini Cellular (2021) - 256 GB, Pink",759.0,5.0,2.0
"APPLE 10.9"" iPad Air Cellular (2022) - 64 GB, Starlight",719.0,,
"SAMSUNG Galaxy Tab S8 11"" Tablet - 128 GB, Silver",699.0,,
"APPLE 10.9"" iPad Air Cellular (2022) - 256 GB, Pink",869.0,,
"APPLE 10.9"" iPad Air Cellular (2022) - 64 GB, Purple",719.0,,
"APPLE 10.9"" iPad Air Cellular (2022) - 64 GB, Pink",719.0,,
"SAMSUNG Galaxy Tab S7 FE 12.4"" 5G Tablet - 128 GB, Mystic Pink",629.0,4.8,5.0
"SAMSUNG Galaxy Tab S6 Lite 10.4” 4G Tablet & Galaxy Tab S6 Lite 10.4"" Book Cover - 64 GB, Oxford Grey",408.99,,
"SAMSUNG Galaxy Tab S6 Lite 10.4” Tablet & Galaxy Tab S6 Lite 10.4"" Book Cover Bundle - 64 GB, Angora Blue & Oxford Grey",358.99,,
"SAMSUNG Galaxy Tab S8 Plus 12.4"" Tablet - 256 GB, Silver",899.0,,
"HUAWEI MatePad 11 10.95"" Tablet - 128 GB, Matte Gray",449.0,,
"AMAZON Fire 7 Tablet (2019) - 16 GB, Plum",49.99,3.95,237.0
"SAMSUNG Galaxy Tab S8 Ultra 14.6"" Tablet - 512 GB, Graphite",1099.0,,
"SAMSUNG Galaxy Tab S6 Lite 10.4” Tablet (UK & Ireland Version) - 64 GB, Angora Blue",269.0,4.5,8328.0
"SAMSUNG Galaxy Tab S6 Lite 10.4” Tablet (UK & Ireland Version) - 64 GB, Oxford Grey",269.0,4.5,526.0
"APPLE 10.9"" iPad Air (2020) - 64 GB, Rose Gold",499.0,4.75,2581.0
"SAMSUNG Galaxy Tab S6 Lite 10.4” Tablet - 128 GB, Angora Blue",299.0,4.5,31.0
"APPLE 10.2"" iPad Cellular (2021) - 256 GB, Space Grey",579.0,4.5,8.0
"AMAZON Fire 7 Tablet with Alexa (2019) - 32 GB, Plum",59.99,3.9,136.0
"SAMSUNG Galaxy Tab S6 Lite 10.4” Tablet - 128 GB, Oxford Grey",299.0,4.45,27.0
"LENOVO Tab M7 7"" Tablet with Kids Bumper Case - 32 GB, Grey",99.99,4.1,11.0
"APPLE 10.9"" iPad Air Cellular (2020) - 256 GB, Silver",749.0,4.1,10.0
"APPLE 7.9"" iPad mini 5 Cellular (2019) - 256 GB, Space Grey",599.0,4.9,14.0
"SAMSUNG Galaxy Tab S6 Lite 10.4"" Tablet - 64 GB, Oxford Grey",329.0,4.5,8328.0
